entry_index,exit_index,direction,entry_time,exit_time,entry_price,exit_price,raw_return,net_roi,holding_bars
8052,8058,long,2026-05-24 14:00:00+00:00,2026-05-24 20:00:00+00:00,76428.2,76639.1,0.0027594526627607863,0.039189053255215725,6
8059,8077,long,2026-05-24 21:00:00+00:00,2026-05-25 15:00:00+00:00,76106.0,77587.2,0.019462328857120292,0.3732465771424059,18
8077,8089,short,2026-05-25 15:00:00+00:00,2026-05-26 03:00:00+00:00,77587.2,76629.0,0.012504404337783326,0.2340880867556665,12
8089,8097,long,2026-05-26 03:00:00+00:00,2026-05-26 11:00:00+00:00,76629.0,77153.9,0.00684988711845369,0.12099774236907379,8
8100,8114,short,2026-05-26 14:00:00+00:00,2026-05-27 04:00:00+00:00,76873.6,75542.9,0.0176151564210536,0.3363031284210721,14
8122,8124,short,2026-05-27 12:00:00+00:00,2026-05-27 14:00:00+00:00,75655.0,75000.7,0.008723918576760026,0.1584783715352005,2
8125,8128,short,2026-05-27 15:00:00+00:00,2026-05-27 18:00:00+00:00,75300.0,75000.0,0.0040000000000000036,0.06400000000000007,3
8128,8130,long,2026-05-27 18:00:00+00:00,2026-05-27 20:00:00+00:00,75000.0,75237.6,0.0031680000000000597,0.04736000000000119,2
8130,8138,short,2026-05-27 20:00:00+00:00,2026-05-28 04:00:00+00:00,75237.6,73145.1,0.028607521214681464,0.5561504242936293,8
8138,8144,long,2026-05-28 04:00:00+00:00,2026-05-28 10:00:00+00:00,73145.1,73375.2,0.0031458019744314836,0.04691603948862967,6
8144,8149,short,2026-05-28 10:00:00+00:00,2026-05-28 15:00:00+00:00,73375.2,72899.1,0.006530944826479201,0.11461889652958401,5
8149,8156,long,2026-05-28 15:00:00+00:00,2026-05-28 22:00:00+00:00,72899.1,73448.7,0.007539187726597341,0.1347837545319468,7
8162,8164,long,2026-05-29 04:00:00+00:00,2026-05-29 06:00:00+00:00,73466.4,73752.5,0.0038942972569773193,0.061885945139546386,2
8164,8172,short,2026-05-29 06:00:00+00:00,2026-05-29 14:00:00+00:00,73752.5,73065.8,0.009398377900467825,0.17196755800935648,8
8172,8175,long,2026-05-29 14:00:00+00:00,2026-05-29 17:00:00+00:00,73065.8,73954.3,0.012160271974028802,0.22720543948057603,3
8176,8207,long,2026-05-29 18:00:00+00:00,2026-05-31 01:00:00+00:00,73343.0,74021.1,0.009245599443709729,0.16891198887419456,31
8207,8222,short,2026-05-31 01:00:00+00:00,2026-05-31 16:00:00+00:00,74021.1,73499.9,0.007091166110430258,0.12582332220860515,15
8222,8230,long,2026-05-31 16:00:00+00:00,2026-06-01 00:00:00+00:00,73499.9,73855.0,0.004831299090202856,0.08062598180405711,8
8233,8246,short,2026-06-01 03:00:00+00:00,2026-06-01 16:00:00+00:00,73731.3,71537.7,0.030663552224910795,0.5972710444982159,13
8247,8256,short,2026-06-01 17:00:00+00:00,2026-06-02 02:00:00+00:00,71617.9,70820.0,0.011266591358373157,0.20933182716746312,9
8258,8269,short,2026-06-02 04:00:00+00:00,2026-06-02 15:00:00+00:00,70782.3,67274.0,0.05214941879477952,1.0269883758955904,11
8273,8275,long,2026-06-02 19:00:00+00:00,2026-06-02 21:00:00+00:00,67286.7,67532.1,0.003647080329396646,0.056941606587932916,2
8275,8281,short,2026-06-02 21:00:00+00:00,2026-06-03 03:00:00+00:00,67532.1,65818.4,0.026036792143230736,0.5047358428646147,6
8281,8284,long,2026-06-03 03:00:00+00:00,2026-06-03 06:00:00+00:00,65818.4,66949.3,0.01718212536312058,0.3276425072624117,3
8284,8304,short,2026-06-03 06:00:00+00:00,2026-06-04 02:00:00+00:00,66949.3,63198.4,0.05935118610597745,1.171023722119549,20
8304,8306,long,2026-06-04 02:00:00+00:00,2026-06-04 04:00:00+00:00,63198.4,64364.0,0.018443504898858265,0.35287009797716534,2
8306,8313,short,2026-06-04 04:00:00+00:00,2026-06-04 11:00:00+00:00,64364.0,62520.7,0.02948303521873563,0.5736607043747126,7
8313,8316,long,2026-06-04 11:00:00+00:00,2026-06-04 14:00:00+00:00,62520.7,63923.9,0.0224437666244941,0.432875332489882,3
8316,8332,short,2026-06-04 14:00:00+00:00,2026-06-05 06:00:00+00:00,63923.9,61916.8,0.03241608093441517,0.6323216186883034,16
8332,8335,long,2026-06-05 06:00:00+00:00,2026-06-05 09:00:00+00:00,61916.8,62832.5,0.01478920099229919,0.2797840198459838,3
8335,8345,short,2026-06-05 09:00:00+00:00,2026-06-05 19:00:00+00:00,62832.5,60267.7,0.04255679244437749,0.8351358488875498,10
8345,8347,long,2026-06-05 19:00:00+00:00,2026-06-05 21:00:00+00:00,60267.7,61639.5,0.02276177786774669,0.43923555735493386,2
8347,8354,short,2026-06-05 21:00:00+00:00,2026-06-06 04:00:00+00:00,61639.5,60068.4,0.026155183091275847,0.5071036618255169,7
8354,8358,long,2026-06-06 04:00:00+00:00,2026-06-06 08:00:00+00:00,60068.4,61239.6,0.01949777253930507,0.37395545078610143,4
8358,8372,short,2026-06-06 08:00:00+00:00,2026-06-06 22:00:00+00:00,61239.6,60513.0,0.012007337266372486,0.22414674532744971,14
8372,8382,long,2026-06-06 22:00:00+00:00,2026-06-07 08:00:00+00:00,60513.0,62823.0,0.03817361558673338,0.7474723117346675,10
8382,8393,short,2026-06-07 08:00:00+00:00,2026-06-07 19:00:00+00:00,62823.0,61303.8,0.02478149804742924,0.47962996094858484,11
8393,8396,long,2026-06-07 19:00:00+00:00,2026-06-07 22:00:00+00:00,61303.8,62833.5,0.024952776173744473,0.4830555234748895,3
8403,8413,long,2026-06-08 05:00:00+00:00,2026-06-08 15:00:00+00:00,62740.8,63745.4,0.016011909315787998,0.30423818631575994,10
8413,8422,short,2026-06-08 15:00:00+00:00,2026-06-09 00:00:00+00:00,63745.4,62522.6,0.01955772792558208,0.37515455851164164,9
8422,8427,long,2026-06-09 00:00:00+00:00,2026-06-09 05:00:00+00:00,62522.6,63318.5,0.012729796905438961,0.23859593810877922,5
8427,8438,short,2026-06-09 05:00:00+00:00,2026-06-09 16:00:00+00:00,63318.5,61367.5,0.03179207235100012,0.6198414470200024,11
8438,8442,long,2026-06-09 16:00:00+00:00,2026-06-09 20:00:00+00:00,61367.5,62132.3,0.012462622723754535,0.2332524544750907,4
8442,8455,short,2026-06-09 20:00:00+00:00,2026-06-10 09:00:00+00:00,62132.3,61302.7,0.013532846024726597,0.2546569204945319,13
8455,8461,long,2026-06-10 09:00:00+00:00,2026-06-10 15:00:00+00:00,61302.7,62604.8,0.02124050001060329,0.40881000021206587,6
8461,8468,short,2026-06-10 15:00:00+00:00,2026-06-10 22:00:00+00:00,62604.8,61353.2,0.020399913940919223,0.3919982788183845,7
8468,8489,long,2026-06-10 22:00:00+00:00,2026-06-11 19:00:00+00:00,61353.2,63567.6,0.03609265694372921,0.7058531388745841,21
8489,8500,short,2026-06-11 19:00:00+00:00,2026-06-12 06:00:00+00:00,63567.6,62955.9,0.009716325237189904,0.17832650474379808,11
8500,8503,long,2026-06-12 06:00:00+00:00,2026-06-12 09:00:00+00:00,62955.9,63729.5,0.012287966656024274,0.22975933312048546,3
8503,8507,short,2026-06-12 09:00:00+00:00,2026-06-12 13:00:00+00:00,63729.5,63200.3,0.008373377974471685,0.1514675594894337,4
8507,8509,long,2026-06-12 13:00:00+00:00,2026-06-12 15:00:00+00:00,63200.3,63557.0,0.00564396055082006,0.09687921101640118,2
8514,8543,long,2026-06-12 20:00:00+00:00,2026-06-14 01:00:00+00:00,63417.9,64534.1,0.017600708948104504,0.3360141789620901,29
8552,8559,short,2026-06-14 10:00:00+00:00,2026-06-14 17:00:00+00:00,64485.4,63706.1,0.012232737524350057,0.22865475048700112,7
8559,8563,long,2026-06-14 17:00:00+00:00,2026-06-14 21:00:00+00:00,63706.1,65284.4,0.024774707602568613,0.4794941520513723,4
8564,8581,long,2026-06-14 22:00:00+00:00,2026-06-15 15:00:00+00:00,65389.2,67248.5,0.028434359190814495,0.5526871838162899,17
8581,8593,short,2026-06-15 15:00:00+00:00,2026-06-16 03:00:00+00:00,67248.5,66125.4,0.01698439631367088,0.32368792627341764,12
8593,8598,long,2026-06-16 03:00:00+00:00,2026-06-16 08:00:00+00:00,66125.4,66863.9,0.01116817440801876,0.2073634881603752,5
8598,8604,short,2026-06-16 08:00:00+00:00,2026-06-16 14:00:00+00:00,66863.9,65630.2,0.01879774859744443,0.35995497194888865,6
8604,8608,long,2026-06-16 14:00:00+00:00,2026-06-16 18:00:00+00:00,65630.2,65822.4,0.002928529853634343,0.04257059707268686,4
8616,8625,short,2026-06-17 02:00:00+00:00,2026-06-17 11:00:00+00:00,65872.7,64774.5,0.01695420265690961,0.3230840531381923,9
8625,8630,long,2026-06-17 11:00:00+00:00,2026-06-17 16:00:00+00:00,64774.5,65829.7,0.01629036117608007,0.3098072235216014,5
8630,8643,short,2026-06-17 16:00:00+00:00,2026-06-18 05:00:00+00:00,65829.7,63961.8,0.029203368260430462,0.5680673652086092,13
8643,8646,long,2026-06-18 05:00:00+00:00,2026-06-18 08:00:00+00:00,63961.8,64370.0,0.006381934216985741,0.1116386843397148,3
8646,8655,short,2026-06-18 08:00:00+00:00,2026-06-18 17:00:00+00:00,64370.0,62579.1,0.028618180830341178,0.5563636166068235,9
8655,8658,long,2026-06-18 17:00:00+00:00,2026-06-18 20:00:00+00:00,62579.1,63063.1,0.00773421158182197,0.1386842316364394,3
8658,8665,short,2026-06-18 20:00:00+00:00,2026-06-19 03:00:00+00:00,63063.1,62745.1,0.005068124841621113,0.08536249683242225,7
8665,8691,long,2026-06-19 03:00:00+00:00,2026-06-20 05:00:00+00:00,62745.1,63645.5,0.014350124551558707,0.27100249103117413,26
8701,8703,short,2026-06-20 15:00:00+00:00,2026-06-20 17:00:00+00:00,64139.5,63810.7,0.0051527408412697095,0.08705481682539418,2
8703,8714,long,2026-06-20 17:00:00+00:00,2026-06-21 04:00:00+00:00,63810.7,64252.7,0.0069267379922175465,0.12253475984435092,11
8714,8718,short,2026-06-21 04:00:00+00:00,2026-06-21 08:00:00+00:00,64252.7,63987.9,0.004138282394015036,0.06676564788030072,4
8718,8721,long,2026-06-21 08:00:00+00:00,2026-06-21 11:00:00+00:00,63987.9,64149.9,0.0025317286549488838,0.034634573098977675,3
8721,8733,short,2026-06-21 11:00:00+00:00,2026-06-21 23:00:00+00:00,64149.9,63287.1,0.013633110065084386,0.2566622013016877,12
